trial_id,participant_id,age,gender,height_cm,weight_kg,surface,shoes,false_start,total_time_sec,performance_band,timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
48,148,27,M,173,81,indoor,yes,0,11.4,medium,0,-0.22850236554371395,1.1682449495439995,0.05965863676403854,-0.0019524638982549697,0.24584178929296954,0.012852803626498224
48,148,27,M,173,81,indoor,yes,0,11.4,medium,33,-0.28301902157837544,-1.0390742324748579,0.41731599955736093,0.1796187506498514,-0.03511360511518204,0.011418858449745606
48,148,27,M,173,81,indoor,yes,0,11.4,medium,66,0.4458543581641988,0.9743946551427596,-0.1262448659336421,-0.21072294344421982,-0.27776973240767044,-0.028477332688561768
48,148,27,M,173,81,indoor,yes,0,11.4,medium,99,-0.552079757916118,-0.8474998258786858,-0.4556086429739109,0.12919166530820853,0.07988505847509944,0.056923200595526566
48,148,27,M,173,81,indoor,yes,0,11.4,medium,132,0.7379195757847936,0.5831713093176141,0.15595789876692132,0.031720488656040206,0.23492592136741447,-0.07112262706347769
48,148,27,M,173,81,indoor,yes,0,11.4,medium,165,-0.6697133111290993,-0.7561271610673077,0.4379923946274052,-0.19789376495311245,-0.09557446894153228,0.07695142624374755
48,148,27,M,173,81,indoor,yes,0,11.4,medium,198,0.8453251480637685,0.5435634430619635,-0.18806724582245796,0.1964868550079613,-0.29593991420759325,-0.08287517226449745
48,148,27,M,173,81,indoor,yes,0,11.4,medium,231,-0.9309537528742429,-0.3678992823812006,-0.4057794159765679,-0.08934872446153079,0.18367817004350662,0.08274983535581164
48,148,27,M,173,81,indoor,yes,0,11.4,medium,264,1.0936085598211134,0.4137627621742419,0.38307725170625734,-0.07278933977112878,0.2655276993300221,-0.09770455590697237
48,148,27,M,173,81,indoor,yes,0,11.4,medium,297,-0.9359816009403779,-0.22190764709385238,0.46022478373524145,0.192685170776088,-0.23656208169946386,0.10531344226922358
48,148,27,M,173,81,indoor,yes,0,11.4,medium,330,0.9881407827316895,-0.17052143222320792,-0.31549466086636635,-0.16334609122792856,-0.21702309835201825,-0.10013474073711036
48,148,27,M,173,81,indoor,yes,0,11.4,medium,363,-0.9872133618577382,0.35820413891562836,-0.3213210488704249,0.03354937140708914,0.20499092211434927,0.08473704375319287
48,148,27,M,173,81,indoor,yes,0,11.4,medium,396,0.9671356140233385,-0.10377090606622652,0.4081386139479255,0.09288217821175934,0.15913965531812674,-0.09367019757514804
48,148,27,M,173,81,indoor,yes,0,11.4,medium,429,-0.8443959397988804,0.33893387520751617,0.3150184614692494,-0.21356667493010936,-0.2616285388708429,0.09382022093877915
48,148,27,M,173,81,indoor,yes,0,11.4,medium,462,0.7708479617046228,-0.7870374873816932,-0.39058523556189334,0.17292684393484042,-0.18321331739893676,-0.062393895558668054
48,148,27,M,173,81,indoor,yes,0,11.4,medium,495,-0.4994392770918381,0.6581360232777356,-0.12061479278702239,-0.017307249584653597,0.23935564311043545,0.05128474542686744
48,148,27,M,173,81,indoor,yes,0,11.4,medium,528,0.7104956331200016,-0.8198853272090054,0.4365084772167025,-0.12658675530554478,0.09470728022429882,-0.021613913400006676
48,148,27,M,173,81,indoor,yes,0,11.4,medium,561,-0.4630919978120257,0.9922128785579516,0.07219998340621178,0.21271864923117986,-0.32296768852278007,0.03513604721453463
48,148,27,M,173,81,indoor,yes,0,11.4,medium,594,0.2755908237285124,-1.0059728608610679,-0.4829768626971613,-0.11164922070171605,-0.014003156422217031,-0.006705967310547858
48,148,27,M,173,81,indoor,yes,0,11.4,medium,627,-0.033423984047826386,0.9483678261250877,-0.026117159387372968,-0.019600056596399122,0.28629130966044125,-0.011501253421484288
48,148,27,M,173,81,indoor,yes,0,11.4,medium,660,-0.08445012081348616,-1.020523499421879,0.541733342509513,0.1738068860680617,-0.021722907914219797,0.027587883742537532
48,148,27,M,173,81,indoor,yes,0,11.4,medium,693,0.16577024273348426,0.9094985917125051,-0.014643697449964611,-0.17942611900339234,-0.28774301259435,-0.039943004155134534
