trial_id,participant_id,age,gender,height_cm,weight_kg,surface,shoes,false_start,total_time_sec,performance_band,timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
30,130,28,M,199,61,indoor,yes,0,13.05,medium,0,0.04475072922958384,1.0944241278146238,-0.07853904989976007,-0.00977681814343602,0.3230807009282419,-0.007460711257083882
30,130,28,M,199,61,indoor,yes,0,13.05,medium,33,-0.052902062570288566,-0.8813240826669916,0.5641871707175645,0.1794089068399045,-0.0237926419958717,0.00916615159398152
30,130,28,M,199,61,indoor,yes,0,13.05,medium,66,0.1848409641665993,0.7891599638453418,-0.10861534805254099,-0.2108357720993912,-0.2513732070924632,-0.04482619468347761
30,130,28,M,199,61,indoor,yes,0,13.05,medium,99,-0.6100876941580934,-0.998047645073324,-0.5159035785516415,0.11738473942698094,0.07639031224378923,0.0447595244159234
30,130,28,M,199,61,indoor,yes,0,13.05,medium,132,0.6766209726654965,0.6843947181546425,0.11187106573800948,0.019428886646841958,0.27729900782178174,-0.0617890003250948
30,130,28,M,199,61,indoor,yes,0,13.05,medium,165,-0.7764456089571934,-0.704673131575115,0.4767342606663582,-0.15905719780855448,-0.13423125083119455,0.0740210240740797
30,130,28,M,199,61,indoor,yes,0,13.05,medium,198,0.888321303520731,0.6283470012633247,-0.2556838995312636,0.16961932097836038,-0.21937576893351612,-0.08182053078520717
30,130,28,M,199,61,indoor,yes,0,13.05,medium,231,-0.7240722209599286,-0.2961435167852805,-0.35069687395395654,-0.09150134614107008,0.18765664803851229,0.07744458668719385
30,130,28,M,199,61,indoor,yes,0,13.05,medium,264,0.8071116321785519,0.34136897348034884,0.36911102816920277,-0.0998878892409773,0.2483978843363281,-0.09843593824001533
30,130,28,M,199,61,indoor,yes,0,13.05,medium,297,-1.145385928182622,-0.17829843306637874,0.39764839659767814,0.19723152884454948,-0.16793808812470903,0.08571387342401386
