trial_id,participant_id,age,gender,height_cm,weight_kg,surface,shoes,false_start,total_time_sec,performance_band,timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,0,-0.20198823181568082,0.878186935486355,-0.022401705748076296,-0.01067391343764255,0.2891697584169698,0.0011497300985126382
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,33,-0.05915340938642777,-1.027984432794183,0.48172250985548515,0.1169384003963919,-0.02500349038337257,0.010319208980196958
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,66,0.4333072508541932,0.948277920008282,-0.06980433907900957,-0.16484120008564396,-0.2969386720013491,-0.02640435079083526
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,99,-0.46343622974774296,-0.8468278041761302,-0.4784030335179891,0.12472269267115432,0.07811044516859983,0.029156751643581287
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,132,0.5981831330352684,0.7992912279681696,0.17876887360339716,0.0157396873570126,0.28836526284581976,-0.06586197891413406
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,165,-0.7083288010654863,-0.6904321149720081,0.40812932021164733,-0.12871607451458206,-0.14301859596898658,0.07588901330889956
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,198,0.849491467779082,0.6098728830402308,-0.19724564298796982,0.18775456777642174,-0.22398955553352393,-0.09752631910558306
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,231,-0.8155683648161505,-0.5273441275959075,-0.42213835477449657,-0.07519926461517969,0.21790211539846652,0.09942221829479822
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,264,0.9036168630571437,0.3413359118630395,0.2212761809563348,-0.08361797230868971,0.24064871322350753,-0.08868977823586986
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,297,-1.1032421774102934,-0.052704655052839444,0.47371576951341293,0.18423390670732157,-0.19331600398962479,0.10136390359353142
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,330,0.9499552433570659,0.051514125265984145,-0.4050723869985226,-0.18098110268150788,-0.19260320054893507,-0.10509559943296846
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,363,-0.9794446517817018,0.3159484456831875,-0.37098977367869274,0.06445005549090863,0.20711508605717108,0.0867965782279157
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,396,0.9987470945078053,-0.40258743394098434,0.3652763230251625,0.12786623521906054,0.18998189149669423,-0.08845198521672298
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,429,-0.7911072953177369,0.5935897983739038,0.22370429518193446,-0.2042726323082231,-0.27115794127105886,0.07163096550759877
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,462,0.866026923819746,-0.4702952023136494,-0.49142799779712176,0.1571049108845293,-0.144029721951835,-0.06607431774150832
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,495,-0.6623838508580537,0.6688188880310972,-0.21026494714806482,0.010676360243117147,0.24098183404050255,0.06452742120918971
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,528,0.5182138383543123,-0.8169560545468498,0.5097966750945365,-0.12507719981600335,0.07717311890655704,-0.03138505834921177
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,561,-0.6195573538831421,0.7595165822793468,0.11906189249563684,0.19891703085004972,-0.2857544106373277,0.019646994436831496
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,594,0.37054369995045094,-1.011634259449845,-0.543376851972039,-0.11377215309274159,0.008755486274406504,-0.0007520825116930207
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,627,0.054632312041317604,0.9412448780665464,-0.003196655125782495,-0.023739686623715353,0.2918726761947913,-0.011529810578029983
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,660,-0.06645172664674029,-0.9793337364596258,0.5608421265173262,0.15031889622616298,-0.019398576039863134,0.031941089715348814
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,693,0.28657926851028026,0.8753715777994138,-0.06225481186779926,-0.19078582369749178,-0.285349075771419,-0.0425405636304707
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,726,-0.4881021614900975,-1.0323172020427458,-0.49987329424469834,0.10723397131759338,0.08645595428686194,0.08121893684948252
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,759,0.4304236514856686,0.819427370787705,0.104269114885309,0.046131650571743656,0.33208698952667254,-0.06810182324884577
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,792,-0.739847892972108,-0.9159406151695936,0.42676186817901984,-0.1724393889529822,-0.14016391257113237,0.09520705065056749
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,825,0.890100020526746,0.6036511695086532,-0.30846706184073397,0.15494719497204704,-0.2722856899636908,-0.10354678129885418
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,858,-0.8985586358017678,-0.3796327295380179,-0.45717481171726115,-0.08284623816049137,0.19557154413863892,0.10526128637588357
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,891,0.9144188910871949,0.35861643307111046,0.4142027340307055,-0.11665058864679119,0.21557444048855254,-0.10272453409952975
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,924,-0.9323005931163445,-0.14726652320911524,0.38454819658807726,0.1689910852777906,-0.17419810788499704,0.10407509257943547
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,957,1.178466677587402,0.14741489176427988,-0.39057686249419893,-0.20310650560703344,-0.21584716183353986,-0.09530147148014888
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,990,-1.0856424859711764,0.09013269333823021,-0.3150232388759716,0.03392942271868622,0.17539013230225475,0.05457188548788956
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1023,1.064171516675119,-0.22663201142263356,0.37721928049389863,0.10919531189454018,0.20627761405917083,-0.0629473535177519
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1056,-1.0253243351087127,0.2232431585506294,0.3152159769153099,-0.19181280443263377,-0.2281592161351975,0.05728768795114522
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1089,0.8565455858738444,-0.3198826507750513,-0.4120533677387971,0.15641071073783178,-0.1675684274958003,-0.06963767790091652
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1122,-0.5607679774639486,0.5254054970895217,-0.22958986533203565,0.025532009180343936,0.23450785183063258,0.03979694991625079
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1155,0.684296897575985,-0.71265806617181,0.47227228930067,-0.1625858603123495,0.1498051553871901,-0.0352689749955406
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1188,-0.46198018933151663,0.8765003131855605,0.21910623879561658,0.20338883177182907,-0.3208092286108165,0.0030337201949800384
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1221,0.43131609403608406,-1.1042738159816539,-0.49599803472187476,-0.12610397150072547,-0.019096781335419158,0.008547031556806094
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1254,-0.2398607728228737,0.8441162858010616,0.007328407454582436,-0.029247874664510207,0.30873637357309835,-0.02029148857101282
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1287,0.17632726051879843,-0.9343064608235188,0.5251481303430304,0.1750199417672256,0.010851580382227343,0.03695332556711927
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1320,-0.03678790361332641,1.0384052835592423,0.032363133955112346,-0.19891571960971013,-0.25848092366623737,-0.05679208107743389
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1353,-0.17540430561395987,-0.9709864210296266,-0.4618632710775032,0.0878188253803892,0.023864540532309773,0.0652437899323388
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1386,0.19966697676213485,0.9990505272634214,0.07871784193493134,0.043952246555585425,0.2944923850923842,-0.08184890350777356
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1419,-0.6057337589762732,-0.861769996989418,0.5487771063406545,-0.17614245364007491,-0.056843237682156864,0.09748098873723676
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1452,0.76211822206054,0.6945241997542273,-0.14529515439831625,0.14051142756460683,-0.3023974290409064,-0.07663204877085629
43,143,16,F,198,73,outdoor,yes,0,13.67,medium,1485,-0.8349228214811244,-0.5934412856367015,-0.4817459139754872,-0.04551411310262447,0.13040012999355416,0.10541492015824898
