trial_id,participant_id,age,gender,height_cm,weight_kg,surface,shoes,false_start,total_time_sec,performance_band,timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
6,106,17,M,195,53,indoor,yes,0,9.19,low,0,0.11482578425845409,0.933050975463984,0.018788121417541513,-0.017605831179385533,0.30317617780623746,-0.00034072958469277955
6,106,17,M,195,53,indoor,yes,0,9.19,low,33,-0.09462194214431192,-1.034132519382501,0.4506687392923189,0.1346638710675042,-0.002649601737945522,0.006984024050958305
6,106,17,M,195,53,indoor,yes,0,9.19,low,66,0.5029165245822765,0.9832737241948071,-0.04722697284668908,-0.18913584117449614,-0.29633354607880463,-0.030055234215632817
6,106,17,M,195,53,indoor,yes,0,9.19,low,99,-0.4049001708051216,-0.8340847696685388,-0.42340730377025293,0.08656593709688945,0.03793178647038703,0.04619219797317696
6,106,17,M,195,53,indoor,yes,0,9.19,low,132,0.6095253216569053,0.6582038929588526,0.08437706009875942,0.03606232309951156,0.3148428684231125,-0.05613170179495977
6,106,17,M,195,53,indoor,yes,0,9.19,low,165,-0.6564957816178846,-0.6697462477364161,0.48453502171020446,-0.18599517682707306,-0.10220132790000991,0.062271223588319935
6,106,17,M,195,53,indoor,yes,0,9.19,low,198,0.7360939205655747,0.8958979704868877,-0.2968541857164425,0.17220231896259303,-0.2721996450053148,-0.0890037564267416
6,106,17,M,195,53,indoor,yes,0,9.19,low,231,-1.1037902026957562,-0.2912674911764639,-0.36526369232773553,-0.12192371771234026,0.17094665379589194,0.08165025515941984
6,106,17,M,195,53,indoor,yes,0,9.19,low,264,1.0339022096391053,0.23471214445748362,0.30757167894968906,-0.05679423286446978,0.26629149355969967,-0.10901852587229735
6,106,17,M,195,53,indoor,yes,0,9.19,low,297,-1.1690199917282422,-0.13143091828866638,0.4097391337644309,0.1896674512233257,-0.17638770911732185,0.10602549066738808
6,106,17,M,195,53,indoor,yes,0,9.19,low,330,1.1120719656370255,-0.01663457379542792,-0.36676486795356034,-0.1924830976189023,-0.26205890380308955,-0.08770364494378068
6,106,17,M,195,53,indoor,yes,0,9.19,low,363,-0.910217009507021,0.2167877816445256,-0.4110191083539359,0.051452869963045794,0.18483240497417272,0.0717006662709814
6,106,17,M,195,53,indoor,yes,0,9.19,low,396,0.8610604680558641,-0.36635136070912283,0.3847652607421351,0.08341776363888408,0.19638201743449085,-0.06969369149349701
6,106,17,M,195,53,indoor,yes,0,9.19,low,429,-0.9266471573176417,0.4423861492031691,0.30405237378113215,-0.2073157556309597,-0.27801888098385896,0.09304572451366447
6,106,17,M,195,53,indoor,yes,0,9.19,low,462,0.7967982561102175,-0.6758032421059122,-0.347912244783915,0.15564563310737334,-0.1651653780865353,-0.08084350679765237
6,106,17,M,195,53,indoor,yes,0,9.19,low,495,-0.7851020859757294,0.8305920117197223,-0.1726178728976235,-0.017190798517959356,0.2894564378505569,0.062038100635123154
6,106,17,M,195,53,indoor,yes,0,9.19,low,528,0.6245196525722694,-0.7902229617506038,0.4428249183557397,-0.12688508172152274,0.05730105469511213,-0.043185125787043074
6,106,17,M,195,53,indoor,yes,0,9.19,low,561,-0.3708985628174647,0.932881384423409,0.1380136314541483,0.1638829508767456,-0.3068569881514655,0.021282598282505106
6,106,17,M,195,53,indoor,yes,0,9.19,low,594,0.141905615542073,-0.8363314612766526,-0.4527488049129759,-0.12684997995607605,-0.017818285862955047,0.00073052708191649
6,106,17,M,195,53,indoor,yes,0,9.19,low,627,-0.2137822550850912,1.1146372895159518,-0.026301708147141372,-0.05294315704839883,0.25392403531845303,-0.007038986143666428
6,106,17,M,195,53,indoor,yes,0,9.19,low,660,-0.030231838621269585,-0.8951976526961607,0.5035166404202396,0.16822109291635784,-0.0450309369577875,0.022890214043004873
6,106,17,M,195,53,indoor,yes,0,9.19,low,693,0.297966842403382,1.103259717797026,-0.03549410713316926,-0.20086500656761497,-0.34704790201241104,-0.05033310240717235
