trial_id,participant_id,age,gender,height_cm,weight_kg,surface,shoes,false_start,total_time_sec,performance_band,timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
46,146,23,F,192,87,indoor,no,0,13.1,medium,0,0.016703891748329928,0.9690688703251908,0.013637230078329772,0.009106523129520672,0.32255932909538554,-0.007325911779413636
46,146,23,F,192,87,indoor,no,0,13.1,medium,33,-0.252995346918952,-1.0487131330187784,0.49998844110560026,0.15538695800522653,-0.009692291842494358,0.022404067588921522
46,146,23,F,192,87,indoor,no,0,13.1,medium,66,0.33590379898900435,0.967052960064861,0.01724370659498098,-0.1861934248754702,-0.31319579448228224,-0.048470148416260864
46,146,23,F,192,87,indoor,no,0,13.1,medium,99,-0.5650471366750331,-0.7778172769760185,-0.5851105971772768,0.11054724668620888,0.07891440152518539,0.05311120965240545
46,146,23,F,192,87,indoor,no,0,13.1,medium,132,0.4846421421937217,0.6461704033444793,0.09172290172185317,0.02730949081786988,0.32042076794991403,-0.049749294359192966
46,146,23,F,192,87,indoor,no,0,13.1,medium,165,-0.6554554308521118,-0.7318443496036563,0.5247595348329314,-0.15857862152136634,-0.1495966762933659,0.07644682204473217
46,146,23,F,192,87,indoor,no,0,13.1,medium,198,0.7765727272781073,0.6317732064226755,-0.23223486574352253,0.17927139370969225,-0.2760083901545443,-0.10048389541434988
46,146,23,F,192,87,indoor,no,0,13.1,medium,231,-0.9349612206323192,-0.32320427833190446,-0.34599617602872235,-0.09899749091975688,0.21241893617033597,0.08952281940097001
46,146,23,F,192,87,indoor,no,0,13.1,medium,264,0.9184562320914448,0.13017823681132734,0.4008009682609598,-0.08113401136188086,0.2252622939292859,-0.09908736104515647
46,146,23,F,192,87,indoor,no,0,13.1,medium,297,-0.9556102068261577,-0.12396573287365735,0.41486223105107206,0.18426383783563402,-0.20436581665559406,0.0804387824288249
