trial_id,participant_id,age,gender,height_cm,weight_kg,surface,shoes,false_start,total_time_sec,performance_band,timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,0,0.05305700249625242,0.9481398348304971,0.023539522198348525,0.014465289525114798,0.31029387817476917,0.007753237514035657
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,33,-0.3092861576363318,-0.9280122107253651,0.48025153637031087,0.16623283735812439,-0.02461302202888978,0.0032473979847388
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,66,0.29942648099967734,1.020873154401914,-0.10599781239101075,-0.21087761025612867,-0.34472902256456933,-0.041274276481246305
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,99,-0.31368331623603596,-1.0167787142059745,-0.40911721391979183,0.12044692884872701,0.03274480032685523,0.04976333577185026
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,132,0.5354981484098776,0.7162402901122898,0.03131429151657315,0.025278093480137414,0.30551040185554684,-0.06896846686809978
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,165,-0.593360037177757,-0.7734368598696326,0.4242369366728075,-0.16789995544120842,-0.12511728106533854,0.07208412278236007
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,198,0.8191833867727908,0.5749181256377941,-0.23895707295815596,0.2178187226128548,-0.19069607334642324,-0.08630954214899295
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,231,-0.8239369838680858,-0.6140052810479735,-0.3971038871772158,-0.08036636384896682,0.15544499897949055,0.10010511595370275
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,264,0.9130709532102197,0.21100720159063413,0.3528120836587718,-0.039705986645929454,0.24683285569629754,-0.09905084816955644
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,297,-0.981048995089969,-0.283179422463927,0.4710926560300278,0.18072046103012984,-0.23570080027104684,0.08026814443121269
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,330,1.043583384924155,0.02677146619795215,-0.36047820532806807,-0.1951766946442773,-0.18229617028535458,-0.10497667841563066
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,363,-1.093621781230621,0.1678748155144302,-0.32317576812726134,0.06498659789034275,0.20176683189514538,0.09998396243651095
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,396,0.9734038955248092,-0.37038465476180055,0.42496737178431165,0.10765257718842602,0.1901289060016513,-0.08068570042011554
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,429,-1.1518907209851017,0.362973404700313,0.2310043506660639,-0.19013799369885634,-0.23278147815259928,0.08718343185827249
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,462,0.7378019380404536,-0.6474304921367802,-0.5068055475126346,0.16307696308506445,-0.13085120236125916,-0.056364972870665
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,495,-0.6384966527973177,0.6645789422922901,-0.1915449007052583,-0.028158495486705112,0.3310024390272945,0.05495403813109459
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,528,0.6824939256924285,-0.657853427889888,0.5144111618464389,-0.1308116330056216,0.07134827975983297,-0.03595161606010085
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,561,-0.3864903267957611,1.000727750735028,0.09908232023195265,0.2194674098733062,-0.2422165453729463,0.012124518489213273
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,594,0.14717008217364996,-1.0272401684480286,-0.47407177219136315,-0.11323134498253322,-0.081514761906513,-0.02703577162227474
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,627,-0.028185541486981686,1.0078395041246944,-0.12638026069447156,-0.028223564608238688,0.3233191446317869,-0.02601477050083563
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,660,-0.1404661271762402,-0.9052265913077504,0.5008761612246065,0.1642105419791359,-0.008255428605661533,0.021601800438770975
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,693,0.24532866444877804,0.9138418908561902,-0.0663468495849017,-0.16705656582101408,-0.31996198678434534,-0.05815782485281333
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,726,-0.4472446778314143,-1.0833368844974984,-0.5564053796951606,0.09594882463967645,0.0014143304623365147,0.05626328018630994
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,759,0.4036630230396836,0.6970437155093416,0.1569928290977844,0.04171977001346423,0.28278761749762493,-0.07670660694314177
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,792,-0.7088968453999374,-0.6626529209854045,0.5652885697771698,-0.16313304015724436,-0.10695342307069024,0.09223987715677003
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,825,0.744079718081339,0.6641444712066014,-0.14948361399429122,0.1988833850458744,-0.27003323755511977,-0.10089505475066654
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,858,-0.8483750980110486,-0.5303803702607632,-0.38883164522878577,-0.08901404657283049,0.1625347891224567,0.09827276955322324
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,891,0.9575963024659696,0.3643408798786168,0.3044721785318167,-0.1171107706181594,0.2286875254045933,-0.10388272496203858
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,924,-0.9637482351928695,-0.4002450530132226,0.4312986308436264,0.19658797019545102,-0.1280682236672402,0.08950942436905715
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,957,0.8411907617740133,0.010168179359306181,-0.42195460428006043,-0.17843186028319533,-0.24048486649635703,-0.10381777708106411
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,990,-0.9716255873765562,-0.09428259883612199,-0.3528400246204473,0.0031002367687031213,0.23438026553124663,0.070157938819487
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1023,0.8041983972514056,-0.1119434480127129,0.41223816925336243,0.10675614872399847,0.19280386414118758,-0.0746537783105009
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1056,-1.025458447882491,0.4983894737775586,0.3118040558787295,-0.1870914461421085,-0.25235731635223,0.08521404581613581
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1089,0.833875061291804,-0.48885697023369684,-0.3683552776664462,0.14479758527018655,-0.14990698219153537,-0.060829256074539255
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1122,-0.8249882101413448,0.4719150016041045,-0.26850265296950093,0.03128534884954466,0.24209910832793716,0.04370026856940785
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1155,0.5087547551344238,-0.6895324287006488,0.49662408303604566,-0.18952105495826552,0.09670773737157362,-0.030348256636169597
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1188,-0.41134356729244065,0.9626755721524984,0.08984882957874271,0.22591026749439488,-0.32764347035542546,0.0023643100580667802
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1221,0.5744896242747638,-0.8150584272544946,-0.4994900193517956,-0.12743689169755315,-0.07932610384532233,0.013618581373515015
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1254,-0.03558284772372211,0.9625174611098748,-0.06883382754853369,-0.04647797505301772,0.28339598319829645,-0.020320685156195655
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1287,0.21986945746962505,-1.0179094259309778,0.5424357159729497,0.13899736604003135,0.041144164372496336,0.010641267542325101
4,104,21,F,166,66,outdoor,yes,0,13.43,medium,1320,0.013538933267030887,0.9948734403190181,0.023972092408033815,-0.18307531328225654,-0.30985199259031665,-0.06519205973871833
