trial_id,participant_id,age,gender,height_cm,weight_kg,surface,shoes,false_start,total_time_sec,performance_band,timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
44,144,26,F,178,54,outdoor,no,0,10.25,low,0,0.14037057585823287,0.937565217941696,0.014184128587603404,-0.029341695894204337,0.2902998279593104,0.006597153617204345
44,144,26,F,178,54,outdoor,no,0,10.25,low,33,-0.06854563787280163,-0.917562112694422,0.42775085668314566,0.10735719150994258,-0.039719107346565856,0.03399538641253162
44,144,26,F,178,54,outdoor,no,0,10.25,low,66,0.20729349969434194,0.8020022583871138,-0.04059466021447226,-0.24821798958325547,-0.28124715779956466,-0.05099070200383588
44,144,26,F,178,54,outdoor,no,0,10.25,low,99,-0.5554102622811172,-0.7012520651734204,-0.42707243433242237,0.12732570141636526,0.008476971001118369,0.039149302532364684
44,144,26,F,178,54,outdoor,no,0,10.25,low,132,0.5998850148481717,0.9190157670435772,0.1492927326708533,0.01569903671815718,0.2846645730952833,-0.07091318158938172
44,144,26,F,178,54,outdoor,no,0,10.25,low,165,-0.7172234277721364,-0.7516141626105051,0.45103962792159474,-0.16008333322445917,-0.11653169580359841,0.09961898403567761
44,144,26,F,178,54,outdoor,no,0,10.25,low,198,0.7880023197385361,0.44901648845914094,-0.21410005584511393,0.21596728221510975,-0.2807936851596916,-0.07060739610147955
44,144,26,F,178,54,outdoor,no,0,10.25,low,231,-0.9355133554187804,-0.49650380090847274,-0.32781499125926183,-0.07734679139793994,0.17208492237258521,0.09599629249243341
44,144,26,F,178,54,outdoor,no,0,10.25,low,264,0.8954993499544968,0.32709577069225215,0.28180781523567167,-0.07678213455075261,0.27452139871036113,-0.09888666931676313
44,144,26,F,178,54,outdoor,no,0,10.25,low,297,-0.7639388370086638,-0.03602036684403584,0.40937791355642117,0.2234589857230867,-0.2254724840281102,0.10437347650014113
44,144,26,F,178,54,outdoor,no,0,10.25,low,330,0.9633344203102502,-0.22430143625094895,-0.36463730421927376,-0.18825605012512586,-0.2325585697129834,-0.08720242887483112
44,144,26,F,178,54,outdoor,no,0,10.25,low,363,-1.0512088160580377,0.2913913335230623,-0.29206204468414554,0.036681111628398835,0.2495216721605412,0.09249258867464827
44,144,26,F,178,54,outdoor,no,0,10.25,low,396,0.9966079836329363,-0.29844327711231206,0.3430521087567725,0.1119485508959373,0.13082738603881394,-0.0855748425571815
44,144,26,F,178,54,outdoor,no,0,10.25,low,429,-0.8931713497347652,0.35295859206048424,0.3473515523512445,-0.18112327062444386,-0.2731080188605725,0.07563639575473655
44,144,26,F,178,54,outdoor,no,0,10.25,low,462,0.7057978750350159,-0.8576296357939943,-0.4292247483162754,0.10790598894964873,-0.06865870197974544,-0.08133036880380745
44,144,26,F,178,54,outdoor,no,0,10.25,low,495,-0.7178916928633499,0.7347956369557846,-0.20067038587384253,0.003741813863346502,0.2839673367467891,0.035874272700808306
44,144,26,F,178,54,outdoor,no,0,10.25,low,528,0.5644569797824286,-0.7993310320940847,0.4645590771951973,-0.16722424612576486,0.08115304190251513,-0.04549292327814452
44,144,26,F,178,54,outdoor,no,0,10.25,low,561,-0.3907357095294097,0.8393941883452979,0.1251378941216055,0.15895781963444594,-0.34421298403120765,0.018538490399491563
44,144,26,F,178,54,outdoor,no,0,10.25,low,594,0.31750650350844906,-0.8669605273651386,-0.39460651107333294,-0.141636626698124,-0.11558789797147834,-0.0009234886814396548
